index,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
1847,1622,"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70.0,3.75,3,1,1,0,0,0,1,0,cigar,tobacco,grass,spice
1848,1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70.0,3.75,3,1,1,0,0,0,1,0,mild cacao and fruit notes,,,
1849,1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70.0,3.5,3,1,1,0,0,0,1,0,few grits,bold,dark berry,
1850,1662,"Smooth Chocolator, The",Australia,2015,Papua new guinea,"Papua New Guinea, triple roast, batch 1",65.0,3.5,3,1,1,0,0,0,1,0,smokey,tart,astringent,
1851,1618,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65.0,3.25,3,1,1,0,0,0,1,0,few grits,sweet,orange,
1852,1666,"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67.0,3.0,3,1,1,0,0,0,1,0,light brown,grits,floral,
1853,1626,"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72.0,2.75,3,1,1,0,0,0,1,0,floral,intense,pungent,
1854,1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,4.0,3,1,1,0,0,0,1,0,ligt color,creamy,peanut,
1855,1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70.0,3.75,3,1,1,0,0,0,1,0,creamy,fruit,cocoa,
1856,1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70.0,3.75,3,1,1,0,0,0,1,0,apple,mild cherry,,
1857,1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67.0,3.75,3,1,1,0,0,0,1,0,delicate,smooth,dairy,
1858,1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.25,3,1,1,0,0,0,1,0,gummy,fatty,earthy,
1859,1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70.0,3.0,3,1,1,0,0,0,1,0,creamy,molasses,off note,
1860,1940,"Smooth Chocolator, The",Australia,2017,Dominican republic,"Oko Caribe, DOR005",70.0,3.5,3,1,1,0,0,0,1,0,cherry,rich choco,,
1861,1952,"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70.0,3.5,3,1,1,0,0,0,1,0,complex,earthy,melon,
1862,502,Snake & Butterfly,United States of America,2010,Ecuador,Ecuador,68.0,3.25,3,1,1,0,0,0,1,0,fudgey then spicy,vanilla,,
1863,502,Snake & Butterfly,United States of America,2010,Madagascar,Madagascar,68.0,3.0,3,1,1,0,0,0,1,0,mild cocoa,fruity,,
1864,693,Snake & Butterfly,United States of America,2011,Ghana,Ghana,67.0,1.5,3,1,1,0,0,0,1,0,perfume,strong chemical,,
1865,2112,Soeka,Netherlands,2018,Sulawesi,Sulawesi,66.0,3.25,3,1,1,0,0,0,0,1,nuts,fruit,cocoa,
1866,1968,Soklet,India,2017,India,India,70.0,2.75,3,1,1,0,0,0,1,0,grassy,hammy,,
1867,1518,Sol Cacao,United States of America,2015,Madagascar,Madagascar,72.0,3.0,2,1,0,0,0,0,1,0,tangy,sour,intense,
1868,1812,Sol Cacao,United States of America,2016,Ecuador,"Ecuador, Batch 1",70.0,3.5,2,1,0,0,0,0,1,0,intense,simple,floral,earthy
1869,1840,Solkiki,United Kingdom,2016,Dominican republic,"Castillo, Hispaniola, unroasted",85.0,2.75,2,1,0,0,0,0,1,0,sticky,hammy,bitter,
1870,1840,Solkiki,United Kingdom,2016,Peru,"Maranon, Fortunato No. 4",68.0,2.75,2,1,0,0,0,0,1,0,sticky,sandy,pungent,
1871,2366,Solkiki,United Kingdom,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70.0,2.5,3,1,1,0,0,0,1,0,intense,dirty,floral,medicinal
1872,1792,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island,70.0,3.25,2,1,0,0,0,0,1,0,sweet,roasty,spicy,
1873,1796,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island w/ nibs,75.0,3.25,2,1,0,0,0,0,1,0,spicy,roasted,fresh nibs,
1874,1161,Solstice,United States of America,2013,Blend,Wasatch,70.0,3.5,3,1,1,0,0,0,1,0,creamy,nutty,cocoa,
1875,1161,Solstice,United States of America,2013,Bolivia,Bolivia,70.0,3.25,2,1,0,0,0,0,1,0,intense,leathery,cocoa,
1876,1161,Solstice,United States of America,2013,Peru,San Martin,70.0,3.25,3,1,1,0,0,0,1,0,molasses,grape,sour,
1877,1157,Solstice,United States of America,2013,Madagascar,Sambirano,70.0,3.0,2,1,0,0,0,0,1,0,dry,molasses,sour,
1878,1157,Solstice,United States of America,2013,Venezuela,Amazonas,70.0,3.0,2,1,0,0,0,0,1,0,dairy,cheese,molasses,
1879,1335,Solstice,United States of America,2014,Uganda,Bundibugyo,70.0,3.0,3,1,1,0,0,0,1,0,molasses,licorice,muted,
1880,1992,Solstice,United States of America,2017,Tanzania,Kilombero,70.0,3.25,3,1,1,0,0,0,1,0,sticky,strong molasses,,
1881,2068,Solstice,United States of America,2018,India,Anamalai,70.0,3.25,3,1,1,0,0,0,1,0,molasses undertone,tangy,,
1882,387,Soma,Canada,2009,Madagascar,Madagascar,70.0,3.75,3,1,1,0,0,0,1,0,subtle red berry,complex,,
1883,387,Soma,Canada,2009,Venezuela,Ocumare,70.0,3.75,3,1,1,0,0,0,1,0,black tea,,,
1884,377,Soma,Canada,2009,Ghana,Africa,70.0,3.5,3,1,1,0,0,0,1,0,earthy,woody,vegetal,
1885,387,Soma,Canada,2009,Papua new guinea,Papua New Guinea,70.0,3.5,3,1,1,0,0,0,1,0,smokey,mushroom,woodsy,
1886,377,Soma,Canada,2009,Dominican republic,Hispaniola,70.0,3.0,3,1,1,0,0,0,1,0,sticky,few grits,mild fruit,sour
1887,387,Soma,Canada,2009,Dominican republic,Conacado,70.0,3.0,3,1,1,0,0,0,1,0,slow to develop,nutty,,
1888,607,Soma,Canada,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.75,3,1,1,0,0,0,1,0,complex,nut,dried fruit,earth
1889,676,Soma,Canada,2011,Peru,Peruvian,64.0,4.0,3,1,1,0,0,0,1,0,complex,spice,caramel,cocoa
1890,676,Soma,Canada,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,4.0,3,1,1,0,0,0,1,0,strawberry,cocoa,nutty,
1891,682,Soma,Canada,2011,Dominican republic,"Elvesia P., Black Science",70.0,3.75,3,1,1,0,0,0,1,0,dried fruit,tart,,
1892,676,Soma,Canada,2011,Bolivia,"Alto Beni, Wild Bolivian",70.0,3.5,3,1,1,0,0,0,1,0,earthy,mild tannic,woody,
1893,688,Soma,Canada,2011,Venezuela,Chuao,70.0,3.5,3,1,1,0,0,0,1,0,strawberry,green mint,,
1894,676,Soma,Canada,2011,Grenada,"Grenada, Black Science",70.0,2.75,3,1,1,0,0,0,1,0,super temper,astringent,burn,
1895,867,Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,4.0,3,1,1,0,0,0,1,0,creamy,raisin,lemon,
1896,867,Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70.0,4.0,3,1,1,0,0,0,1,0,creamy,complex,peanut,
1897,833,Soma,Canada,2012,U.s.a.,O'ahu Island,70.0,3.75,3,1,1,0,0,0,1,0,cranberries,cocoa,,
1898,951,Soma,Canada,2012,Venezuela,"Carenero Superior, batch CS2",70.0,3.75,3,1,1,0,0,0,1,0,intense,rich burnt caramel,,
1899,951,Soma,Canada,2012,Guatemala,"Cahabon Region, batch Tri1",70.0,3.5,3,1,1,0,0,0,1,0,sandy,earthy,tangy wine,
1900,967,Soma,Canada,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70.0,3.5,3,1,1,0,0,0,1,0,smoke,tobacco,black pepper,
1901,983,Soma,Canada,2012,Papua new guinea,Papua New Guinea,85.0,3.5,3,1,1,0,0,0,1,0,mild smoke,fruit,mild burnt,
1902,817,Soma,Canada,2012,Haiti,Noula Coop,70.0,3.25,3,1,1,0,0,0,1,0,uneven,grassy,roasty,
1903,1077,Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,4.0,3,1,1,0,0,0,1,0,pronounced berry,mild smoke,,
1904,1077,Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70.0,4.0,3,1,1,0,0,0,1,0,delicate,nutty,cocoa,dairy
1905,1081,Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67.0,4.0,3,1,1,0,0,0,1,0,roasted nuts,burnt brownie,,
1906,1177,Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,4.0,3,1,1,0,0,0,1,0,floral,berry,clove,
1907,1019,Soma,Canada,2013,Dominican republic,"Rizek Cacao, batch DR 12",77.0,3.75,3,1,1,0,0,0,1,0,smoke,burnt caramel,citrus,
1908,1073,Soma,Canada,2013,Trinidad,Sangre Grande P.,70.0,3.75,3,1,1,0,0,0,1,0,creamy,brownie mix,roasty,
1909,1077,Soma,Canada,2013,Venezuela,Patanemo,70.0,3.75,3,1,1,0,0,0,1,0,nutty,chocolate ice cream,,
1910,1030,Soma,Canada,2013,Indonesia,Java,70.0,3.25,3,1,1,0,0,0,1,0,creamy,smokey,some fruit,
1911,1077,Soma,Canada,2013,Blend,Chef's Blend,70.0,3.25,3,1,1,0,0,0,1,0,grassy,dairy,mild fatty,
1912,1173,Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70.0,3.25,3,1,1,0,0,0,1,0,creamy,nutty,roasty,
1913,1073,Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70.0,2.75,3,1,1,0,0,0,1,0,creamy,medicinal,mild fruit,
1914,1259,Soma,Canada,2014,Peru,Maranon Canyon,70.0,3.75,3,1,1,0,0,0,1,0,creamy,sour orange,,
1915,1307,Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.75,3,1,1,0,0,0,1,0,creamy,smokey,rich cocoa,
1916,1227,Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.5,3,1,1,0,0,0,1,0,basic chocolate,accessible,,
1917,1307,Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80.0,3.5,3,1,1,0,0,0,1,0,robust,nutty,brownie,
1918,1307,Soma,Canada,2014,Nicaragua,La Dalia,70.0,3.25,3,1,1,0,0,0,1,0,spicy,woodsy,,
1919,1339,Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70.0,3.25,3,1,1,0,0,0,1,0,tart,mild sour,,
1920,1594,Soma,Canada,2015,Venezuela,Porcelana,75.0,4.0,3,1,1,0,0,0,1,0,balanced,nuts,strawberry,
1921,1594,Soma,Canada,2015,Venezuela,CSB Chama,70.0,3.5,3,1,1,0,0,0,1,0,roasted nuts,dried fruit,,
1922,1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70.0,4.0,3,1,1,0,0,0,1,0,creamy,honey,blackberry,
1923,1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.75,3,1,1,0,0,0,1,0,evolves black pepper to citrus,,,
1924,1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.75,3,1,1,0,0,0,1,0,banana,nutty,,
1925,1820,Soma,Canada,2016,Dominican republic,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.5,3,1,1,0,0,0,1,0,creamy,sweet,deep choco,
1926,1820,Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70.0,3.5,3,1,1,0,0,0,1,0,robust dark tropical fruit,,,
1927,1828,Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70.0,3.5,3,1,1,0,0,0,1,0,creamy,diluted,mild choco,
1928,1832,Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70.0,3.25,3,1,1,0,0,0,1,0,nutty,banana,harsh ending,
1929,2016,Soma,Canada,2017,Colombia,Arauca,70.0,4.0,3,1,1,0,0,0,1,0,creamy,honey,marshmallow,
1930,2016,Soma,Canada,2017,Fiji,Fiji,70.0,3.25,3,1,1,0,0,0,1,0,creamy,roasty,woody,
1931,2242,Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70.0,4.0,3,1,1,0,0,0,1,0,creamy,acidic,balanced,
1932,2242,Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70.0,4.0,3,1,1,0,0,0,1,0,nutty,cocoa,,
1933,2068,Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70.0,3.0,3,1,1,0,0,0,1,0,sweet edge,lemon,muted,
1934,1395,Somerville,United States of America,2014,U.s.a.,"Hawai'i Island, Big Island",70.0,3.5,2,1,0,0,0,0,1,0,intense,tannic,choco,earthy
1935,1367,Somerville,United States of America,2014,Nicaragua,Nicaragua,70.0,3.25,2,1,0,0,0,0,1,0,earthy,dried fruit,complex,
1936,1936,Soul,Canada,2017,Madagascar,Madagascar,70.0,3.5,2,1,0,0,0,0,1,0,tart,sour,basic,
1937,1936,Soul,Canada,2017,Venezuela,Venezuela,75.0,3.5,2,1,0,0,0,0,1,0,dry,earthy,roasty,
1938,1940,Soul,Canada,2017,Tanzania,Tanzania,80.0,3.5,2,1,0,0,0,0,1,0,sticky,mild fruit,brownie,
1939,1932,Soul,Canada,2017,Dominican republic,Dominican Republic,70.0,3.25,2,1,0,0,0,0,1,0,few grits,sweet,cocoa,
1940,1936,Soul,Canada,2017,Ecuador,Ecuador,75.0,3.25,2,1,0,0,0,0,1,0,dry,floral,earthy,
1941,1936,Soul,Canada,2017,Papua new guinea,Papua New Guinea,77.0,3.25,2,1,0,0,0,0,1,0,sandy,smokey,fruit,sour
1942,793,Spagnvola,United States of America,2012,Dominican republic,AgroCriso Plantation,75.0,3.25,4,1,1,1,0,0,1,0,oily,floral,,
1943,793,Spagnvola,United States of America,2012,Dominican republic,AgroCriso Plantation,70.0,3.0,4,1,1,1,0,0,1,0,oily,floral,dairy,
1944,793,Spagnvola,United States of America,2012,Dominican republic,AgroCriso Plantation,80.0,3.0,4,1,1,1,0,0,1,0,fatty,muted strawberry,,
1945,1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72.0,2.75,3,1,1,0,0,0,1,0,bready,sour milk,fatty,
1946,1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70.0,3.75,3,1,1,0,0,0,1,0,floral,sandy,,
1947,1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70.0,3.75,3,1,1,0,0,0,1,0,powdery,cherry,astringent,
1948,1792,Spencer,Australia,2016,Dominican republic,"Dominican Republic, lot D82R",70.0,3.5,3,1,1,0,0,0,1,0,spicy,chocolatey,,
1949,1932,Spencer,United States of America,2017,Dominican republic,Dominican Republic,70.0,3.75,3,1,1,0,0,0,1,0,sandy,robust,grapes,malt
1950,1932,Spencer,United States of America,2017,Ecuador,Ecuador,70.0,3.5,3,1,1,0,0,0,1,0,floral,astringent,,
1951,1932,Spencer,United States of America,2017,Peru,Peru,70.0,2.75,3,1,1,0,0,0,1,0,floral,earthy,burnt rubber,
1952,1057,Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70.0,3.0,4,1,1,0,1,0,1,0,fatty,mild fruit,off note,
1953,1113,SRSLY,United States of America,2013,Dominican republic,Dominican Republic,70.0,3.0,3,1,0,0,1,0,1,0,unrefined,sweet,mild coffee,
1954,1121,SRSLY,United States of America,2013,Dominican republic,Dominican Republic,84.0,2.25,3,1,0,0,1,0,1,0,gritty,intense coffee,metallic,
1955,1634,Starchild,United States of America,2015,Ecuador,"Bolivar, Arriba",70.0,3.0,4,1,1,1,0,0,0,1,coconut,mild vanilla,,
1956,1692,Starchild,United States of America,2015,Dominican republic,Hispaniola,70.0,3.0,4,1,1,1,0,0,0,1,coconut,cocoa,few grits,
1957,1692,Starchild,United States of America,2015,Guatemala,Cacao Verapaz,70.0,3.0,4,1,1,1,0,0,0,1,dried fruit,coconut,few grits,
1958,1692,Starchild,United States of America,2015,Nicaragua,Rio Tuma,70.0,3.0,4,1,1,1,0,0,0,1,brownie,few grits,sandy,
1959,1696,Starchild,United States of America,2015,Madagascar,Sambirano Valley,70.0,3.0,4,1,1,1,0,0,0,1,red fruit,coconut,,
1960,729,Stella (aka Bernrain),Switzerland,2011,India,India,72.0,3.25,4,1,1,1,0,0,1,0,peanut butter,vanilla,artificial,
1961,859,Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68.0,2.75,4,1,1,1,0,0,1,0,creamy,vanilla,moldy,
1962,1291,Stone Grindz,United States of America,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84.0,3.5,3,1,1,0,0,0,1,0,floral,hints of fruit,,
1963,1291,Stone Grindz,United States of America,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70.0,3.5,3,1,1,0,0,0,1,0,oily surface,floral,earthy,
1964,2012,Stone Grindz,United States of America,2017,Bolivia,"Wild Bolivia, batch 260",70.0,2.5,3,1,1,0,0,0,1,0,fatty,rubber,off notes,
1965,943,StRita Supreme,United States of America,2012,Philippines,"Samar, East Visayas region",75.0,2.75,4,1,1,1,0,0,1,0,bland,earthy,,
1966,939,StRita Supreme,United States of America,2012,Philippines,"Samar, East Visayas region",65.0,2.5,4,1,1,1,0,0,1,0,vanilla,sweet,,
1967,943,StRita Supreme,United States of America,2012,Philippines,"Samar, East Visayas region",70.0,2.5,4,1,1,1,0,0,1,0,dry,sweet,vanilla(n),
1968,1157,Sublime Origins,United States of America,2013,Belize,Moho Valley,78.0,3.25,2,1,0,0,0,0,1,0,intense,rich,dark berry,
1969,1157,Sublime Origins,United States of America,2013,Madagascar,Sambirano,67.0,2.75,2,1,0,0,0,0,1,0,molasses,sour,astringent,
1970,1800,Summerbird,Denmark,2016,Peru,Peru,71.0,3.0,5,1,1,1,1,0,1,0,powdery,vanilla,earthy,
1971,1800,Summerbird,Denmark,2016,Peru,Peru,61.0,2.5,5,1,1,1,1,0,1,0,sandy,sweet,vanilla,
1972,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60.0,3.0,3,1,1,0,0,0,1,0,sticky,sweet,nutty,roasty
1973,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70.0,2.75,3,1,1,0,0,0,1,0,sticy,nutty,roasty,off notes
1974,1618,Svenska Kakaobolaget,Sweden,2015,Sri lanka,Sri Lanka,70.0,2.75,2,1,0,0,0,0,1,0,ham,sour,intense,
1975,2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74.0,2.75,2,1,0,0,0,0,1,0,fruit,burnt,harsh,
1976,2230,Sweet Escalier,Japan,2018,Venezuela,Chuao,75.0,3.25,5,1,1,1,1,0,1,0,acidic,cocoa,dried fruit,
1977,2234,Sweet Escalier,Japan,2018,Belize,Belize,70.0,3.0,5,1,1,1,1,0,1,0,buttery,cheesy,,
1978,2242,Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70.0,3.0,5,1,1,1,1,0,1,0,cardboard,cheesy,,
1979,2234,Sweet Escalier,Japan,2018,Tanzania,Tanzania,75.0,2.75,3,1,1,0,0,0,1,0,fatty,sour,off notes,
1980,2242,Sweet Escalier,Japan,2018,Peru,San Martin,70.0,2.5,5,1,1,1,1,0,1,0,pungent,molasses,sour,
1981,2470,Sweetness,Canada,2020,Peru,Ucayali,68.0,3.25,3,1,1,0,0,0,1,0,burnt black licorice,intense,,
1982,2482,Sweetness,Canada,2020,Papua new guinea,Papua New Guinea,73.0,3.25,3,1,1,0,0,0,1,0,savory lemon,ham,,
1983,2474,Sweetness,Canada,2020,Mexico,Tabasco,74.0,3.0,3,1,1,0,0,0,1,0,dried fig,earthy,dirty,
1984,761,Szanto Tibor,Hungary,2011,Venezuela,Crudo,70.0,3.0,3,1,1,0,0,0,1,0,rustic,sugar dominates,,
1985,939,Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70.0,3.75,3,1,1,0,0,0,1,0,sweet,spicy,,
1986,939,Szanto Tibor,Hungary,2012,Dominican republic,Santo Domingo,70.0,3.25,3,1,1,0,0,0,1,0,rustic,large unground pieces,,
1987,939,Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70.0,3.25,3,1,1,0,0,0,1,0,rustic,bright fruit,,
1988,1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70.0,3.5,3,1,1,0,0,0,1,0,light color,sandy,fruity,
1989,1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70.0,3.5,3,1,1,0,0,0,1,0,dark color,sandy,fruity,
1990,1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70.0,3.25,3,1,1,0,0,0,1,0,sour milk,hot cocoa,,
1991,1263,Szanto Tibor,Hungary,2014,Cuba,Baracoa,70.0,3.75,3,1,1,0,0,0,1,0,sandy,banana,,
1992,1263,Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70.0,3.5,3,1,1,0,0,0,1,0,sandy,earthy,spice,nutty
1993,1704,Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70.0,3.75,3,1,1,0,0,0,1,0,coarse,spicy cinnamon,,
1994,1708,Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70.0,3.5,3,1,1,0,0,0,1,0,rustic,earthy,tea,
1995,1668,Szanto Tibor,Hungary,2015,Ecuador,Nacional,70.0,3.25,3,1,1,0,0,0,1,0,sweet,brownie,sour,
1996,1704,Szanto Tibor,Hungary,2015,Cuba,Baracoa,88.0,3.25,3,1,1,0,0,0,1,0,rustic,spicy,earthy,
1997,1704,Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70.0,3.25,3,1,1,0,0,0,1,0,sour orange,fatty,,
1998,1708,Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70.0,3.25,3,1,1,0,0,0,1,0,smokey,mild citrus,,
1999,1105,Tabal,United States of America,2013,Peru,"Peru, batch 96",70.0,3.0,4,1,1,1,0,0,1,0,vanilla,fatty,vegetal,mint
2000,1101,Tabal,United States of America,2013,Costa rica,"Costa Rica, batch 83",70.0,2.75,4,1,1,1,0,0,1,0,licorice,dried fruit,burnt fuel,
2001,1101,Tabal,United States of America,2013,Dominican republic,Dominican Republic,70.0,2.75,4,1,1,1,0,0,1,0,oily,cardboard,sour,
2002,1105,Tabal,United States of America,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70.0,2.5,4,1,1,1,0,0,1,0,vanilla,fuel,earthy,
2003,1450,Tablette (aka Vanillabeans),Japan,2015,Papua new guinea,Papua,62.0,3.25,5,1,1,1,1,0,1,0,creamy,smoke,ham,
2004,1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60.0,3.25,5,1,1,1,1,0,1,0,vanilla,butter,caramel,
2005,1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70.0,3.0,5,1,1,1,1,0,1,0,flat,smoke,marshmallow,
2006,1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77.0,2.75,4,1,1,0,1,0,1,0,intense,grassy,smokey,
2007,2286,Tala,Vietnam,2019,Vietnam,Vietnam,75.0,3.0,3,1,1,0,0,0,1,0,intense cocoa,fatty,sticky,
2008,2286,Tala,Vietnam,2019,Vietnam,Vietnam,70.0,2.75,3,1,1,0,0,0,1,0,cocoa,sweet,fatty,cardboard
2009,1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70.0,3.25,2,1,0,0,0,0,1,0,earthy,floral,dry,
2010,2326,Taste Artisan,United States of America,2019,Peru,Piura,75.0,4.0,3,1,1,0,0,0,1,0,fig,,,
2011,2326,Taste Artisan,United States of America,2019,Peru,Amazonas,75.0,3.25,3,1,1,0,0,0,1,0,blackberry,dirt,high roast,
2012,2262,Taste Artisan,United States of America,2019,Venezuela,"Chuao, batch 20170714C",75.0,3.0,4,1,1,1,0,0,1,0,vanilla,fatty,,
2013,2306,Taucherli,Switzerland,2019,Mexico,Mexico,70.0,3.25,3,1,1,0,0,0,1,0,nutty,fruit,sour,floral
2014,2306,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72.0,3.0,3,1,1,0,0,0,1,0,nutty,off,roasty,fatty
2015,180,Taza,United States of America,2007,Dominican republic,"Dark, Stone Ground",70.0,3.0,3,1,1,0,0,0,1,0,sandy,sour banana,sweet,
2016,451,Taza,United States of America,2009,Mexico,Chiapan,75.0,2.75,3,1,1,0,0,0,1,0,rustic,sweet,earthy,
2017,785,Taza,United States of America,2011,Bolivia,Alto Beni,87.0,3.25,3,1,1,0,0,0,1,0,grainy,blueberries,bitter,
2018,1271,Taza,United States of America,2014,Belize,Belize,68.0,3.0,3,1,1,0,0,0,1,0,coarse,watering,sweet,
2019,280,TCHO,United States of America,2008,Madagascar,Citrus-beta,70.0,2.75,5,1,1,1,1,0,1,0,dry,red berry,off note,
2020,199,TCHO,United States of America,2008,Ghana,Chocolatey-beta,70.0,2.5,5,1,1,1,1,0,1,0,gritty,sweet,swiss miss,vanilla
2021,280,TCHO,United States of America,2008,Peru,Fruity-beta,70.0,2.5,5,1,1,1,1,0,1,0,tangy,off,musty,sour
2022,284,TCHO,United States of America,2008,Peru,Nutty-beta,70.0,2.5,5,1,1,1,1,0,1,0,dry,musty,flat,
2023,387,TCHO,United States of America,2009,Blend,TCHOPro 68,68.0,3.0,5,1,1,1,1,0,1,0,nutty,candy-like,,
2024,387,TCHO,United States of America,2009,Blend,TCHOPro 60.5,60.0,2.75,5,1,1,1,1,0,1,0,tea,sweet,astringent,
2025,1716,TCHO,United States of America,2016,Blend,West Africa,62.0,2.0,5,1,1,1,1,0,1,0,strong vanilla,sweet,fatty,
2026,805,Tejas,United States of America,2012,Dominican republic,Presidio,70.0,3.5,4,1,1,1,0,0,1,0,molasses,caramel,,
2027,971,Tejas,United States of America,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.5,3,1,1,0,0,0,1,0,honey,pepper,charcoal,
2028,817,Tejas,United States of America,2012,Ecuador,"La Bahia, w/ cane juice",70.0,3.25,4,1,1,1,0,0,1,0,gritty,rum,molasses,
2029,825,Tejas,United States of America,2012,Ecuador,"La Bahia, w/ cane sugar",70.0,3.25,3,1,1,0,0,0,1,0,molasses,fruit,floral,
2030,833,Tejas,United States of America,2012,Mexico,Espada,70.0,3.25,3,1,1,0,0,0,1,0,molasses,caramel,,
2031,971,Tejas,United States of America,2012,Bolivia,San Jose,67.0,3.25,3,1,1,0,0,0,1,0,green apple,sweet,,
2032,801,Tejas,United States of America,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0,4,1,1,1,0,0,1,0,molasses,caramel,spice,
2033,805,Tejas,United States of America,2012,Papua new guinea,Aranama,70.0,3.0,4,1,1,1,0,0,1,0,molasses,caramel,fruity,
2034,829,Tejas,United States of America,2012,Madagascar,Capistrano*,70.0,3.0,3,1,1,0,0,0,1,0,sticky,caramel,,
